token_text,start_capital,all_capital,capital_ratio,length,vowel_ratio,number_of_vowels,numeric_charecter,numeric_ratio,number_of_nonAlphanumeric,nonAlphanumericRatio,previous_word_text,prev_start_capital,prev_all_capital,prev_capital_ratio,prev_length,prev_vowel_ratio,prev_number_of_vowels,prev_numeric_charecter,prev_numeric_ratio,prev_number_of_nonAlphanumeric,prev_nonAlphanumericRatio,next_word_text,next_start_capital,next_all_capital,next_capital_ratio,next_length,next_vowel_ratio,next_number_of_vowels,next_numeric_charecter,next_numeric_ratio,next_number_of_nonAlphanumeric,next_nonAlphanumericRatio,class
lisesi,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,,0,0,0.15385590370049915,6,1.5540412386830287,2.3176074848195394,0.41115916766952476,0.12376245183806452,0.0008061944464108328,0.0001059083627890981,1975,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,7
1975,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,lisesi,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,hatip,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,3
hatip,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,1975,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,daha,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,7
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,açýklandý,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,11,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,3
11,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,30,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,3
imam,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,30,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,açýlacaðý,0,0,0.0,9,0.8,5.0,0.0,0.0,0.0,0.0,7
yönetmen,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,,0,0,0.1538842329039056,6,1.5543273814262955,2.318034221605549,0.41123487364773675,0.1237852399897563,0.0008063428895053661,0.0001059083627890981,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,6
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,yönetmen,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,yazar,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,3
yazar,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,6
dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,yazar,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,11,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,8
11,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,araþtýrmacý,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,3
araþtýrmacý,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,11,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Kýbrýslý,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,6
1971,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Kýbrýslý,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,geldi,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,3
Atik,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,geldi,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,10
Ferhat,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,senarist,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,10
senarist,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,Ferhat,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,pDk0vgriyf,0,0,0.1,10,8.0,1.0,1.0,0.1,0.0,0.0,6
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,kaldýrýldý,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,kýsmen,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,3
11,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Parasýný,1,0,0.125,8,1.0,4.0,0.0,0.0,0.0,0.0,Koruma,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,3
1962,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,,0,0,0.16074475985070777,6,1.65772388013841,2.3632645928827873,0.3830708303225253,0.10480535366874971,0.001392261584765149,0.00013345169783196277,3
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,gün,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,sona,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,3
11,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,sona,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,yargýlamalarý,0,0,0.0,13,1.1666666666666667,6.0,0.0,0.0,0.0,0.0,3
yargýlamalarý,0,0,0.0,13,1.1666666666666667,6.0,0.0,0.0,0.0,0.0,11,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,25,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,9
Yassýada,1,0,0.125,8,1.0,4.0,0.0,0.0,0.0,0.0,ay,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1961,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,9
1961,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Yassýada,1,0,0.125,8,1.0,4.0,0.0,0.0,0.0,0.0,,0,0,0.16077435748647478,6,1.6580291137749665,2.363699736427785,0.3831413644470552,0.10482465128496564,0.0013925179393195156,0.00013345169783196277,3
Ýstanbul,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,,0,0,0.15391256732351596,6,1.5546135768564975,2.3184610369658154,0.4113105935655508,0.12380803233738837,0.0008064913599324523,0.00010590836278909811,1936,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,9
1936,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Ýstanbul,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,baþladý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,3
Tiyatro,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,baþladý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,9
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Tiyatro,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,3
11,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,festivali,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,3
festivali,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,11,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,,0,0,0.16080396057199983,6,1.6583344036136287,2.36413496009496,0.38321191155890344,0.10484395245441602,0.001392774341075973,0.00013345169783196277,9
Ýnönü,1,0,0.2,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,,0,0,0.1539409069602907,6,1.5548998249833355,2.3188879309148054,0.41138632742553344,0.1238308288817333,0.0008066398576971241,0.00010590836278909811,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,10
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Ýnönü,1,0,0.2,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,ne,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,3
Ýstanbul,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,ne,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1923,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,7
1923,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Ýstanbul,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,11,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,3
11,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,1923,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,imzaladýðý,0,0,0.0,10,1.0,5.0,0.0,0.0,0.0,0.0,3
Üniversitesi,1,0,0.08333333333333333,12,1.0,6.0,0.0,0.0,0.0,0.0,imzaladýðý,0,0,0.0,10,1.0,5.0,0.0,0.0,0.0,0.0,Ýsmet,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,7
Ýsmet,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Üniversitesi,1,0,0.08333333333333333,12,1.0,6.0,0.0,0.0,0.0,0.0,etti,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,10
açlýk,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,,0,0,0.1539692518151904,6,1.555186125816512,2.31931490346699,0.41146207523025174,0.12385362962356386,0.000806788382804415,0.00010590836278909811,cezaevlerindeki,0,0,0.0,15,1.1428571428571428,7.0,0.0,0.0,0.0,0.0,9
cezaevlerindeki,0,0,0.0,15,1.1428571428571428,7.0,0.0,0.0,0.0,0.0,açlýk,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,grevini,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,8
grevini,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,cezaevlerindeki,0,0,0.0,15,1.1428571428571428,7.0,0.0,0.0,0.0,0.0,siyah,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,9
Ýstanbul,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,tutuklandý,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,8
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Ýstanbul,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,elbiselerle,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,3
1989,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,elbiselerle,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,desteklemek,0,0,0.0,11,1.75,4.0,0.0,0.0,0.0,0.0,3
10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,yürüyen,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.16083356910828633,6,1.6586397496647451,2.3645702638990653,0.3832824716604609,0.10486325717775509,0.0013930307900432122,0.00013345169783196277,3
1975,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,,0,0,0.15399760188917588,6,1.5554724793657324,2.3197419546368425,0.4115378369822736,0.1238764345636529,0.0008069369352593597,0.00010590836278909812,Ýlhan,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,3
Ýlhan,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,1975,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,10
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Ýlhan,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,futbolcu,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,3
futbolcu,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,geldi,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,6
dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,8
10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,49t7hkXA21,0,0,0.2,10,4.0,1.0,5.0,0.5,0.0,0.0,Mansýz,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,3
Mansýz,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,,0,0,0.16086318309633796,6,1.6589451519386662,2.3650056478548556,0.38335304475411963,0.10488256545563719,0.0013932872862299263,0.00013345169783196277,10
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,,0,0,0.15402595718320813,6,1.5557588856407032,2.3201690844388376,0.4116136126841668,0.12389924370277343,0.0008070855150669934,0.00010590836278909812,ne,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,3
Adalet,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,ne,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,Erbakan,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,7
Erbakan,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Adalet,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,için,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,10
Necmettin,1,0,0.1111111111111111,9,2.0,3.0,0.0,0.0,0.0,0.0,için,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,yaptýrdý,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,10
milletvekili,0,0,0.0,12,1.4,5.0,0.0,0.0,0.0,0.0,ARGdOO4Ybf,1,0,0.6,10,2.0,3.0,1.0,0.1,0.0,0.0,10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,6
10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,milletvekili,0,0,0.0,12,1.4,5.0,0.0,0.0,0.0,0.0,1969,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,3
1969,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Partisi,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,3
Partisi,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,1969,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,,0,0,0.16089280253715849,6,1.659250610445744,2.36544111197709,0.3834236308422717,0.10490187728871686,0.0013935438296448091,0.00013345169783196277,7
Gazetesi,1,0,0.125,8,1.0,4.0,0.0,0.0,0.0,0.0,baþladý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Ege,1,0,0.3333333333333333,3,0.5,2.0,0.0,0.0,0.0,0.0,7
Ege,1,0,0.3333333333333333,3,0.5,2.0,0.0,0.0,0.0,0.0,Gazetesi,1,0,0.125,8,1.0,4.0,0.0,0.0,0.0,0.0,Telgraf,1,0,0.14285714285714285,7,2.5,2.0,0.0,0.0,0.0,0.0,7
Telgraf,1,0,0.14285714285714285,7,2.5,2.0,0.0,0.0,0.0,0.0,Ege,1,0,0.3333333333333333,3,0.5,2.0,0.0,0.0,0.0,0.0,hayatýna,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,7
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,hayatýna,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,1960,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,3
1960,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,3
10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,1960,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,yayýn,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,3
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,,0,0,0.15405431769824832,6,1.5560453446511322,2.320596292887455,0.41168940233850015,0.12392205704169863,0.0008072341222323529,0.00010590836278909812,Harlem,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,3
Harlem,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,7
Birleþik,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,nin,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,basketbol,0,0,0.0,9,2.0,3.0,0.0,0.0,0.0,0.0,8
basketbol,0,0,0.0,9,2.0,3.0,0.0,0.0,0.0,0.0,Birleþik,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,Amerika,1,0,0.14285714285714285,7,0.75,4.0,0.0,0.0,0.0,0.0,7
Amerika,1,0,0.14285714285714285,7,0.75,4.0,0.0,0.0,0.0,0.0,basketbol,0,0,0.0,9,2.0,3.0,0.0,0.0,0.0,0.0,1952,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,8
1952,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Amerika,1,0,0.14285714285714285,7,0.75,4.0,0.0,0.0,0.0,0.0,Ýstanbul,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,3
Ýstanbul,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,1952,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,csnaOqsVGR,0,0,0.4,10,4.0,2.0,0.0,0.0,0.0,0.0,8
gösteri,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,geldi,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,a,0,0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,9
Devletleri,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,a,0,0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,8
10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Devletleri,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,için,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,3
takýmý,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,için,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,maçlarý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,7
maçlarý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,takýmý,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,,0,0,0.16092242743175197,6,1.6595561251963324,2.365876656280529,0.38349422992730986,0.10492119267764868,0.0013938004202965575,0.00013345169783196277,9
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,,0,0,0.15408268343525774,6,1.5563318564067303,2.3210235799971746,0.4117652059478425,0.1239448745812018,0.0008073827567604753,0.00010590836278909814,Aytekin,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,3
Aytekin,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,10
dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Aytekin,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,8
1949,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,wbawqhAl1k,0,0,0.1,10,3.5,2.0,1.0,0.1,0.0,0.0,3
görüntü,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,6
10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,görüntü,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,yönetmeni,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,3
yönetmeni,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Çakmakçý,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,6
Çakmakçý,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,yönetmeni,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,,0,0,0.16095205778112257,6,1.6598616962007877,2.3663122807799364,0.38356484201162716,0.1049405116230874,0.0013940570581938685,0.00013345169783196277,10
1920,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,düþmanlarca,0,0,0.0,11,1.75,4.0,0.0,0.0,0.0,0.0,topraklarý,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,3
Rumeli,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,GYjv3xB4Rp,1,0,0.4,10,8.0,0.0,2.0,0.2,0.0,0.0,Anadolu,1,0,0.14285714285714285,7,0.75,4.0,0.0,0.0,0.0,0.0,8
Anadolu,1,0,0.14285714285714285,7,0.75,4.0,0.0,0.0,0.0,0.0,Rumeli,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,8
10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,baþlandý,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,3
10,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,tahttan,0,0,0.0,7,2.5,2.0,0.0,0.0,0.0,0.0,Padiþah,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,3
Murat,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,dengesini,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,10
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Murat,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,1876,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,3
1876,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,indirildi,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,3
Aldemir,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.15411105439519796,6,1.556618420917208,2.321450945782481,0.4118410235147634,0.12396769632205637,0.0008075314186563987,0.00010590836278909814,geldi,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,10
09,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,Furkan,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,3
Furkan,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,09,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,1991,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,10
1991,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Furkan,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,3
basketbolcu,0,0,0.0,11,1.75,4.0,0.0,0.0,0.0,0.0,ue63xoBhTW,0,0,0.3,10,1.6666666666666667,3.0,2.0,0.2,0.0,0.0,dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,6
dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,basketbolcu,0,0,0.0,11,1.75,4.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,8
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.1609816935862747,6,1.6601673234694674,2.3667479854900777,0.3836354670976172,0.10495983412568785,0.0013943137433454417,0.00013345169783196277,3
Köksal,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,,0,0,0.15413943057903062,6,1.5569050381922802,2.3218783902578597,0.41191685504183306,0.12399052226503596,0.0008076801079251626,0.00010590836278909814,seçildi,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,10
Toptan,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,seçildi,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,baþkaný,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,10
baþkaný,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Toptan,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,6
09,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,oyun,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,3
2007,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,voHzE3FWCB,0,0,0.6,10,3.5,2.0,1.0,0.1,0.0,0.0,sini,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,3
08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,450,0,0,0.0,3,0.0,0.0,3.0,1.0,0.0,0.0,TBMM,1,1,1.0,4,4.0,0.0,0.0,0.0,0.0,0.0,3
